DAILY RETURNS % FOR NIFTY 50 STOCKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BPCL,BHARTIARTL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ICICIBANK,ITC,INDUSINDBK,INFY,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NTPC,NESTLEIND,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SUNPHARMA,TCS,TATACONSUM,TATAMOTORS,TATASTEEL,TECHM,TITAN,UPL,ULTRACEMCO,WIPRO
27-7-22,-0.429737868,1.541856677,0.374675254,2.494773975,1.769410402,-1.063531663,2.105530396,-0.044700141,1.931227435,-1.344825657,1.2450297,1.92005606,0.568459705,2.697313561,1.758067545,1.127901712,2.112420405,1.636563985,0.764127283,-0.24877773,-0.64982419,1.767478425,1.368216861,0.909491734,0.527440922,0.562070403,1.892680164,1.37132789,0.828107403,-0.425749325,2.592435346,0.184857042,1.551165058,-0.200002,0.175047359,0.312019508,0.741266358,-0.094984472,0.979619178,2.722675938,3.036936008,2.34122399,1.359297,0.657371425,1.042659327,0.830544674,0.451338663,-0.653954727,2.120431556,0.357843523
28-7-22,0.06669875,0.506142888,1.573102105,2.710247851,0.966689183,-0.659142278,10.63497134,10.03227646,0.446698082,-1.192776369,0.383963078,-0.677580831,-0.294908336,1.669108316,-0.606619176,-0.111202398,0.242428164,1.901013923,0.88649614,1.985606906,-0.066489298,0.96487844,1.477571127,1.046099811,1.761396127,-0.230143684,3.868138851,3.150808841,2.322880325,4.241492789,0.25603072,0.970920678,0.727067126,0.434207758,3.076815148,1.283043486,1.685261382,1.566639706,3.662937824,0.804619444,0.095075615,2.24688837,0.623752514,-0.405357065,4.596618624,3.011956064,1.350083668,0.845348698,-0.980821181,2.29927607
29-7-22,0.737141222,-0.104641988,0.520219664,1.874773861,-0.158427326,1.456617663,1.87236806,2.769766202,1.303481109,1.664547709,0.802455276,1.028478151,4.1409878,-0.467574986,-3.983514625,1.291746922,1.44460366,0.243108346,1.224545668,4.495866268,1.343190515,5.772169813,0.660272637,1.721888266,0.491038561,-0.131825337,2.535127021,2.128636252,2.091772945,-0.992618212,0.377518334,1.331412494,0.601991746,1.729292249,1.290780922,2.994237236,-0.116713354,2.130554349,8.640738364,-0.770032098,5.403144359,1.269740899,0.62609077,1.661957264,7.224713647,1.026013873,0.745300055,1.841413189,1.136562565,1.850964423
1-8-22,3.540010616,4.916850519,1.799499003,-0.275964034,0.834768955,1.503406577,0.719922061,0.169465495,1.165608883,2.43380776,-1.147318253,2.777774026,0.710059172,-0.95128605,0.491402851,-0.16324974,-0.292433312,0.395402774,0.833222243,-1.701172277,0.807295811,2.156369656,-1.683472498,0.25022924,0.586372849,1.468408572,-0.321032678,0.087119961,1.524783413,2.507803718,0.367794133,6.294821769,2.619812859,2.321021948,-0.536700529,3.168095557,2.336994658,2.606154666,1.460137875,1.022054366,-2.597540255,-0.09388089,-0.06776911,6.58363114,0.604091089,0.090588087,1.028887587,3.542032229,1.724271183,1.250882193
2-8-22,0.883408863,0.131043744,0.881504702,2.15367048,-0.047889437,0.576344643,1.114170252,1.002114987,0.299266802,-1.101594624,-1.750677622,-0.034839083,1.175088132,0.782566173,-0.609429425,1.05394541,1.367632726,-0.115531794,-1.099472651,-1.382655099,-2.44121715,-1.320756132,1.629386811,-1.277397001,-0.686182151,0.79675187,2.605391085,-0.480324475,1.486232763,1.554626216,-1.193029293,1.353261967,1.884281567,1.948883706,1.057384864,-1.228321585,1.667051404,0.380597069,-2.139655597,1.564398314,-0.157833023,-0.212198372,0.061644682,-0.615611838,-1.154734411,-1.619664671,0.366121031,-3.616342069,-0.095380458,0.139861538
3-8-22,1.034039499,0.610747111,-0.366399994,1.28086219,0.006843453,0.181422353,-0.620408949,0.129726517,-0.372967335,0.92458301,-0.47912312,0.761796844,-1.463411847,-0.10588,0.266801372,0.552716329,-0.18869705,0.64665623,0.234223108,-0.584962674,1.098701096,-0.991872385,-0.337725149,0.641645888,0.862120208,-0.580744614,-0.838599297,1.457631533,0.632029586,-1.777565554,-0.181255398,-0.063774332,-2.328556091,0.062670635,-0.477420942,-0.768107552,0.449236286,0.839579704,-0.128377067,-0.230584773,-2.207686018,1.449053718,0.141698378,-1.774280735,0.046731776,1.941705255,1.318683899,-1.115467857,-0.730678385,0.640130345
4-8-22,0.449959299,0.006192765,1.989536174,0.606169191,-1.218346886,0.206072265,0.278218612,-0.384415139,0.014979934,0.165904055,0.133953554,3.226765309,-2.333810401,1.761382998,1.260903558,0.242180171,-0.472634472,0.094020475,-0.118579243,-0.084048197,0.182022848,1.798433796,0.060915451,-0.280776147,-0.551647438,0.438100284,-0.765387662,2.158230542,1.769299665,-0.840037124,-0.541964059,0.646095423,0.080920144,-3.100530652,2.499752654,0.442319223,-1.252237444,-1.321779297,-0.370067377,-1.40519115,2.396878484,0.462642641,-2.891418025,0.235144512,0.607187279,0.322996715,0.300033119,0.054696659,-0.221884828,0.728574987
5-8-22,-0.925253161,0.371632084,-0.493646389,0.387224447,0.956211783,0.034901588,-0.16332211,-0.654914148,0.733637345,1.346685318,-2.303279423,-0.986122451,0.627566033,0.618547371,0.214561472,-1.786507411,1.199865343,-0.03652813,-0.338709052,0.813231596,-1.293197328,-2.584781525,0.664013825,-0.277338795,2.188358671,0.436189338,-1.323548148,1.046940418,0.42147183,-0.089892673,0.412896753,-2.052625138,-1.399623019,0.581776999,0.360201511,0.183486239,1.290756776,-1.473614971,-0.950111396,-0.412566714,-0.277625259,0.301050631,-0.563827938,-0.778416303,-0.324975868,0.203579556,0.377535839,1.59890837,2.840755543,1.033295063
8-8-22,3.465016432,-1.06139784,1.217393265,-0.444743701,2.340423885,0.237965756,0.513368092,2.948457074,-3.195600533,0.099474451,-1.537382243,-0.449613442,3.334131494,0.649254826,1.599769018,0.878751332,0.021896702,0.866613208,2.452611948,-0.463606861,-1.178399054,2.580332597,0.187124676,1.634680741,-0.149129084,0.739902833,1.341300911,0.170104844,0.307275414,0.578001846,2.360909349,3.301231994,0.913337536,2.442151577,-1.348044982,0,-0.782472634,1.308204499,0.256582319,-2.005454146,-0.605926953,0.279339144,0.496944962,0.644814616,-0.13973079,-0.151197796,0.581630291,0.766697412,-1.436859343,-0.943180455
10-8-22,1.264373733,-1.384648621,2.028296882,-1.353208798,-0.878544444,0.303287542,-2.625919859,0.724696354,0.813755274,1.547529548,0.450242288,0.854735232,2.065929491,0.284435969,0.472366878,1.212803369,0.76627153,-1.44920037,0.290687723,0.773176339,1.365932007,4.4375919,-0.284869875,0.192175214,1.409879662,-0.622699038,1.228339897,-1.046688449,0.13448356,-0.875577338,1.393709161,-0.677520352,-0.473551175,-2.28983321,0.593044737,-1.97801978,0.721048239,0.597943189,0.259857228,-1.095313554,1.021527653,-0.598614627,0.234560159,1.5589937,1.865671694,-0.132502842,-0.545571151,2.155771672,-1.230938023,-1.307792112
