CLOSING PRICE HISTORICAL DATA FOR NIFTY 50 STOCKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BPCL,BHARTIARTL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ICICIBANK,ITC,INDUSINDBK,INFY,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NTPC,NESTLEIND,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SUNPHARMA,TCS,TATACONSUM,TATAMOTORS,TATASTEEL,TECHM,TITAN,UPL,ULTRACEMCO,WIPRO
6-9-22,3435.800049,850.349976,4415.5,3395.25,750,3929.399902,7119.350098,1696.89502,324.25,761.25,3608.800049,1040.849976,232.699997,3585.5,4239.200195,3410.350098,1723.050049,937.799988,1489.349976,573.5,2866.550049,430.950012,2573.100098,2448.5,883.650024,327.149994,1108.800049,1455.099976,684.549988,1915.699951,1962.300049,1306.400024,8888.75,168.449997,19041.90039,132.100006,225.050003,2596.850098,1311.349976,537.799988,887.75,3127.050049,818.25,457.75,108.599998,1063.699951,2631.649902,738.099976,6495.5,404.450012
7-9-22,3473.75,874.900024,4376.5,3400.350098,755.400024,3845.649902,7166.5,1705.560059,326.850006,753.099976,3667.899902,1051.5,238.850006,3590.949951,4249.299805,3383.649902,1750.150024,931.700012,1482.300049,576.950012,2854.75,432.850006,2564.600098,2427.800049,876.200012,326.100006,1089.949951,1457.650024,684.599976,1908.25,1958.099976,1289.699951,8784.900391,167.300003,19179.30078,132.5,224.399994,2581.75,1331.550049,532.849976,893.75,3149.600098,825.099976,445.850006,107.599998,1055.849976,2637.75,741.099976,6770.799805,407.450012
8-9-22,3462.800049,885.049988,4414.799805,3450.149902,779.75,3846.600098,7257.649902,1738.285034,339.850006,769.799988,3672.649902,1056.050049,236.449997,3568.399902,4271.649902,3425.75,1769.849976,931.049988,1497.599976,584.349976,2857.300049,420.549988,2577.149902,2449.649902,898.799988,329.899994,1108.300049,1475.900024,685.349976,1930.050049,1974.400024,1321.900024,8790.650391,166.800003,19123.75,131.850006,224.399994,2585.399902,1317.699951,544.650024,894.299988,3169.649902,819.099976,442.200012,105.849998,1089.599976,2626.699951,737.5,6919.649902,412.799988
9-9-22,3451.199951,906.849976,4460.350098,3441.850098,784.849976,3848.600098,7180.899902,1720.564941,338.5,765.75,3649.5,1058.300049,237.600006,3603,4255.100098,3473.149902,1748.25,948.5,1498.599976,575.950012,2838.449951,426,2588.699951,2431.5,901.25,330.5,1137.150024,1511.650024,686.950012,1926.349976,1949.75,1301.25,8946,166.600006,19051.25,134,222.899994,2569.300049,1297.449951,553.349976,890,3217.649902,816.299988,445.899994,105.699997,1126.650024,2603.449951,742,6783.649902,417.149994
12-9-22,3463.800049,938.5,4481.600098,3432.199951,801,3870.300049,7286.899902,1713.805054,342.600006,769.150024,3671.850098,1064.75,231.5,3678,4261.149902,3538.949951,1768.449951,955.549988,1493.550049,578.549988,2857.899902,431.149994,2580.399902,2419,907.200012,330.899994,1136.849976,1536.199951,686.549988,1924,1961.900024,1297.050049,8927.650391,166.399994,18968.19922,134,223.949997,2598.050049,1306,554.900024,887.700012,3242.949951,825.5,451,107.75,1150.099976,2661.149902,756.349976,6869.600098,422
13-9-22,3555.800049,948.799988,4490.100098,3422.199951,805.549988,3866.5,7403.450195,1784.75,341.049988,784.25,3757.699951,1058.900024,231.300003,3667.600098,4252.899902,3522,1789.650024,955.400024,1513.099976,587.049988,2870,436.649994,2586.600098,2451.5,910,334.399994,1163.800049,1544.949951,691.049988,1923.400024,1991.349976,1299.849976,8926.5,167.399994,19063.65039,133.899994,226.800003,2619.75,1324.400024,558,890.150024,3229.350098,849,456.799988,107.75,1147.449951,2705.550049,755.700012,6896.299805,422.649994
14-9-22,3572.100098,947.849976,4427.600098,3438.949951,803.049988,3850.25,7483.450195,1805.349976,336.149994,783.349976,3747,1059.949951,231.949997,3668.550049,4214.149902,3541.800049,1782.800049,932,1528.650024,576.349976,2851.5,442,2571.399902,2453.350098,918.099976,335.350006,1215.75,1475.400024,692.849976,1954.699951,1953.900024,1298.050049,8967.200195,172.350006,19108.75,133.199997,232.550003,2588.350098,1303.300049,571.75,883.75,3120.399902,840.25,450.200012,109.150002,1114.699951,2700.600098,748.299988,6875.75,416.299988
15-9-22,3748.699951,968.549988,4341.850098,3395.399902,790,3768,7386.299805,1772.199951,331.399994,785.099976,3721.550049,1033.300049,234.25,3605.449951,4169,3622.25,1808.300049,919.900024,1520.699951,566.75,2790.300049,424.399994,2560.399902,2459.399902,917.599976,334.100006,1195.849976,1432.800049,689.650024,1934.150024,1957.5,1297.050049,9209.75,175.100006,19009,132.600006,237.600006,2562.699951,1295,572.150024,874.299988,3104.350098,837.400024,447.25,107,1083,2656.149902,742.599976,6790.049805,415.049988
16-9-22,3702.199951,938.200012,4279.75,3322.550049,789.299988,3689.550049,7274.100098,1734.900024,321.299988,779.650024,3639.550049,1043.5,231.050003,3573.699951,4077.350098,3549,1744.599976,896.900024,1492.75,546.75,2685.199951,412.5,2528.149902,2404.100098,909.099976,331.299988,1227.349976,1377.050049,685.849976,1930.300049,1920,1250.099976,9189.650391,172.800003,18404.19922,131.25,235.649994,2499.199951,1272.25,561.799988,868.049988,3008.699951,795.200012,432.5,105.699997,1033.199951,2611.800049,703.400024,6481.399902,401.649994
19-9-22,3778.649902,959.599976,4308.200195,3316.25,798.099976,3708.25,7496.100098,1765.949951,320.899994,782.75,3592.350098,1036.300049,229.899994,3619.550049,4099.149902,3590.25,1749.349976,897.799988,1502.599976,548.099976,2704.399902,412.149994,2579.25,2441.399902,899.200012,335.600006,1225.75,1390.300049,679.950012,1929.5,1910.699951,1288.650024,9280.849609,171,18765.25,130.550003,233.149994,2502.449951,1303.300049,572.25,874.849976,3028.800049,793,425.450012,103.099998,1039.5,2619.800049,712.25,6459.850098,401.950012
20-9-22,3834.550049,970.25,4559.350098,3393.199951,812.75,3768.600098,7635.399902,1799.599976,322.899994,792.150024,3650.600098,1092.300049,229.850006,3631.550049,4216,3711.550049,1741.650024,914,1520.699951,559.75,2771.550049,421.450012,2583.550049,2486.25,916.75,336,1264.099976,1388.550049,689,1939.75,1932.699951,1302.949951,9300.849609,171.899994,18616.65039,133.199997,232.699997,2502.850098,1309.300049,574.049988,911.950012,3040.300049,804.200012,434.25,105.800003,1056.150024,2684,719.900024,6484.649902,404.899994
21-9-22,3640.100098,932.900024,4604.799805,3356.050049,806.549988,3730.600098,7690.649902,1802,320.049988,780.200012,3765.649902,1070.400024,231.550003,3573.699951,4152.75,3682.050049,1719.849976,900.950012,1518.349976,551.400024,2776.649902,411.350006,2623.600098,2459.850098,915.25,340.950012,1224.25,1377.25,684.849976,1918.5,1895.650024,1306.650024,9247.900391,168.600006,18649.90039,130.899994,227.050003,2509.75,1306.300049,569.700012,905.299988,3001.199951,804.200012,427.649994,104.449997,1060.150024,2666.649902,717.5,6313.75,400.75
22-9-22,3716.300049,946.650024,4608.899902,3436,789.200012,3728.899902,7719.549805,1772.349976,315.850006,784.099976,3825.949951,1061.900024,227.050003,3580.100098,4182.399902,3748.75,1732.699951,897.650024,1486,545.799988,2776.949951,412.100006,2692.75,2416.649902,903.400024,345.049988,1216.550049,1367.949951,679.349976,1892.75,1888.199951,1310.400024,9401.849609,168.649994,18638.30078,128.649994,220.100006,2486.100098,1285.5,567.299988,908,3007.399902,803.200012,432.200012,103.599998,1048.400024,2737.600098,721.349976,6239.399902,397.950012
23-9-22,3674.300049,913.799988,4418.450195,3395.25,768.599976,3698.899902,7507.149902,1721.900024,311.950012,771.349976,3796.699951,1068.099976,222.850006,3642.600098,4139.200195,3688.449951,1697.400024,895.849976,1446.150024,539.450012,2762.050049,396.350006,2682.050049,2353.25,882.25,346.399994,1183.349976,1365.449951,669,1862.699951,1856.849976,1272.300049,9343.450195,163.949997,18495.90039,128.600006,202.550003,2439.5,1273,550.599976,921.099976,2982.050049,781.549988,423.100006,104.300003,1035.099976,2672.449951,702.849976,6139.950195,394.350006
26-9-22,3586.199951,863.400024,4282.700195,3438.050049,742.599976,3574.5,7259.5,1676.800049,304.899994,755.049988,3787.5,1065.650024,215.5,3670,4127.850098,3515.550049,1665.449951,906.700012,1426.650024,522.75,2721.350098,373.399994,2660.550049,2309.649902,861.049988,332.600006,1149.599976,1380.25,646.150024,1829,1851.449951,1236.400024,8834.950195,158.600006,18453.30078,123.449997,200.850006,2377.350098,1259.800049,543.299988,900.700012,2994.399902,780.849976,397.5,99.849998,1032.900024,2655.5,679.900024,6177.100098,394.799988
27-9-22,3559.100098,844.200012,4242.950195,3470.649902,737.5,3541.899902,7242.850098,1679.550049,310.649994,760.599976,3824.149902,1098.699951,213.899994,3680.199951,4181.600098,3570.550049,1682.5,918.75,1413.849976,520.849976,2638.25,373.600006,2679.25,2289.149902,852.549988,334.850006,1165.099976,1393.550049,637,1799.300049,1841.199951,1235.75,8774.049805,159,18672.65039,124.449997,204.850006,2396.25,1242.300049,536.5,897.150024,3017.449951,797.849976,398.799988,97.650002,1022.5,2600.350098,677.700012,6192.850098,398.399994
28-9-22,3548.75,827.099976,4268.950195,3570.649902,716.450012,3545.899902,7202.5,1652.199951,306,761.450012,3853.199951,1097.150024,210.800003,3703.350098,4269.700195,3628.300049,1669.150024,920.799988,1389.550049,514.450012,2591.350098,360.75,2702.100098,2244.050049,849.5,324.950012,1140.900024,1394.699951,616.5,1792.599976,1835.449951,1242.400024,8726.75,157.949997,18840.94922,122.550003,207.699997,2332.449951,1238.800049,524.849976,917.849976,3035.649902,793.650024,399.100006,95.199997,1029.699951,2576.949951,663.700012,6172.950195,398.049988
29-9-22,3470.699951,816.400024,4391.700195,3384.800049,719,3476.699951,7104.75,1635.900024,303.25,764.650024,3864.5,1115.849976,213.899994,3693.649902,4360.700195,3624.100098,1655.800049,923.049988,1382.349976,528,2536.300049,371.200012,2700.550049,2237.5,843.900024,333.049988,1142.25,1398.650024,618.25,1765.300049,1815.5,1258.349976,8624.849609,159.550003,18979.15039,126.650002,208,2325.300049,1239.800049,521.75,930.700012,2997.300049,792.599976,402.25,96.849998,1007.099976,2531.5,656.799988,6175.899902,392.799988
30-9-22,3455.75,820.650024,4383.399902,3342.449951,733.200012,3527.75,7335.75,1678.349976,304.799988,799.900024,3843.050049,1114.949951,212.25,3705.199951,4335.700195,3671.600098,1674.849976,932.349976,1421.349976,530.450012,2549.199951,390.549988,2696.449951,2287.75,862,332.200012,1185.199951,1413.449951,631.650024,1819.199951,1847.699951,1268.199951,8828.150391,159.649994,19144.80078,126.800003,212.199997,2377.75,1250.449951,530.599976,948.650024,3004.550049,802.849976,404.600006,99.300003,1008.599976,2606.949951,672.049988,6255.100098,394.25
3-10-22,3157.300049,784.400024,4365.200195,3302.899902,722.75,3515.350098,7171.799805,1646.599976,308.799988,803.349976,3768.949951,1130.75,214.949997,3726.850098,4419.649902,3463.350098,1636.449951,930.25,1413.199951,518.700012,2525.550049,380.950012,2622.5,2283.050049,848.349976,324.399994,1156.25,1393.75,623.549988,1783.900024,1819.300049,1251.349976,8547,160.350006,18992.59961,132.399994,210.800003,2369.5,1237.25,519.75,944.5,2984.949951,777.950012,397.649994,98.349998,1005.5,2574.199951,665.099976,6242.549805,394.5
4-10-22,3237.699951,823.049988,4404.399902,3337.75,742.799988,3579.600098,7488.700195,1701.150024,311.450012,808.700012,3818.149902,1144.650024,223.25,3780.100098,4413.950195,3555,1683.900024,946,1453,531.950012,2621.800049,394.049988,2667.949951,2349.449951,867.650024,332.850006,1219.25,1429.400024,643.200012,1822.25,1871.550049,1260.349976,8690.5,162.550003,19251.84961,133.899994,208.449997,2413.199951,1260.650024,532.700012,944.549988,3091.149902,785.150024,407.899994,101.150002,1028.300049,2585.100098,689.950012,6307.549805,405.5
6-10-22,3285,824.099976,4390.5,3328.949951,755.099976,3594.649902,7404.149902,1710.550049,312.149994,788.599976,3767.550049,1134.449951,233.5,3733,4397.549805,3531.350098,1683.099976,964.549988,1437,529.650024,2646.100098,412.649994,2614,2316.100098,885.450012,336.649994,1200.900024,1455.150024,674.450012,1818.900024,1912.949951,1256.900024,8703,162.899994,19300.15039,132.649994,206.300003,2422.100098,1245.150024,537.299988,953.900024,3101.949951,794.299988,414.100006,103.550003,1031.300049,2592.850098,686,6287.25,410.149994
7-10-22,3277.600098,816.900024,4394.100098,3343.699951,755.700012,3603.550049,7345.149902,1699,307.399994,793.099976,3785.649902,1130.5,229.699997,3735.75,4376.649902,3498.550049,1697.900024,957.700012,1430.800049,526.849976,2624.949951,411.100006,2599.699951,2326.899902,882.549988,334.100006,1213.400024,1451.199951,666.049988,1825.400024,1924.550049,1238.849976,8779.099609,164.300003,19321,134.050003,209.399994,2432.350098,1243.199951,530.200012,955.150024,3064.899902,780.900024,412.149994,103.300003,1023.849976,2730.5,690.450012,6203.5,408.100006
10-10-22,3246.25,808.099976,4340.600098,3277.949951,776.849976,3616.949951,7293.399902,1684.400024,304.649994,792.349976,3797.850098,1118.849976,229.850006,3686.600098,4380,3531.600098,1673.949951,963.25,1415,533.200012,2570.5,407.5,2605.600098,2298.5,881.75,327.850006,1210.300049,1462.650024,666,1808.25,1909.650024,1243,8862.400391,163.949997,19119.05078,133.25,208.949997,2405.800049,1239.300049,530.75,946.049988,3118.550049,757.150024,395.950012,103.199997,1029.349976,2680.100098,683,6149.899902,411.299988
11-10-22,3273.949951,797.349976,4275.549805,3298.699951,785.549988,3528.75,7202.799805,1672.650024,299.75,780.299988,3727.899902,1110.099976,225.449997,3502.199951,4282.75,3408,1644.5,938.599976,1400.650024,522.549988,2548.149902,396.049988,2550.649902,2271.25,870.599976,326.299988,1164.599976,1423.800049,642.75,1787.900024,1878.949951,1229.550049,8684.150391,161.050003,18449.94922,131.100006,208.350006,2357.899902,1206.349976,527.400024,944.75,3069.550049,742.599976,393.350006,100.349998,1004.849976,2624.5,664.150024,6076.75,404.399994
12-10-22,3223.649902,803.900024,4287.049805,3248.199951,808.700012,3624.5,7226.200195,1694.650024,302.5,775.549988,3763,1108.449951,232.100006,3527.800049,4241.149902,3458.199951,1671.650024,952,1409.800049,526.599976,2550.050049,400.200012,2591.350098,2301.75,868.349976,330.100006,1189.050049,1428.699951,651.099976,1810.199951,1911.25,1247.900024,8686.599609,165,18725.40039,131.350006,215.550003,2375.25,1212.199951,533.799988,955.549988,3100.75,757.349976,396.549988,100.550003,1015.900024,2621.350098,673.599976,6177.700195,407.950012
13-10-22,3233.649902,784.75,4266.049805,3209,802,3604.800049,7151.649902,1681.75,300.299988,768.900024,3784.600098,1103.650024,234.550003,3523.850098,4254.649902,3471.199951,1679.75,982.099976,1393.599976,520.650024,2546.449951,401.549988,2566.399902,2283.25,853.599976,328.649994,1184.25,1419.900024,648.349976,1801.5,1876.150024,1248.199951,8649.549805,164.75,18763.65039,129.850006,213.949997,2382.800049,1187.900024,521.450012,968.400024,3103.300049,757.400024,399,100.099998,1012.950012,2598.649902,663.900024,6181.75,379.100006
14-10-22,3209.5,780.099976,4297.149902,3185.5,800.5,3570.5,7272.5,1688.300049,297.850006,765.950012,3796.25,1108.900024,236.350006,3572.800049,4310.799805,3477.199951,1695.550049,1002.549988,1439,523,2535.899902,397.149994,2575.800049,2343.5,870.25,332.100006,1181.599976,1474.25,640.25,1834,1911.599976,1230.300049,8617.299805,165.100006,18928,127.599998,212.649994,2370.699951,1179.800049,527.200012,976.299988,3099.149902,761.25,396.25,100.099998,1019.849976,2617.800049,678.299988,6192,377.299988
17-10-22,3212.600098,786.200012,4290.850098,3197.600098,814.150024,3629,7355.200195,1719.25,296.549988,766,3777.699951,1108.150024,238,3578.550049,4335.200195,3514.699951,1691.150024,994.599976,1446.550049,523.75,2553.699951,388.299988,2590.550049,2349.25,885.200012,332.25,1199.650024,1489.949951,631.450012,1858.150024,1883.199951,1230,8723.799805,168.449997,18920.15039,127.800003,211.850006,2408.75,1189.800049,543.650024,980,3111.75,763.150024,396.100006,99.550003,1023.25,2625,678.049988,6271.5,375.100006
18-10-22,3284.300049,809.950012,4366,3225.850098,816.349976,3611.300049,7390.399902,1726.25,295.75,783.150024,3766.850098,1125.849976,241.699997,3572.25,4356.549805,3612.5,1688.25,1009.200012,1443.849976,531.25,2562,393.450012,2602.25,2331.649902,896.900024,340.299988,1223.25,1503.699951,636.75,1859.699951,1918.099976,1253.800049,8807.349609,166.949997,19387.84961,128.699997,212.350006,2451.25,1219.050049,562.450012,978.349976,3144.699951,774.349976,404.25,100.650002,1019.400024,2641.100098,682.049988,6346.75,379.299988
19-10-22,3277.25,805.049988,4388.75,3212.75,829.849976,3655.850098,7380.399902,1698.800049,292.149994,783.400024,3768.5,1122,238.199997,3608.050049,4316.899902,3612.300049,1684.349976,995.650024,1458.650024,531.549988,2541.199951,390.299988,2583,2381.800049,892.099976,346.350006,1218.400024,1485.449951,625.900024,1869.349976,1904.900024,1248.400024,8719.349609,164.050003,19739.09961,127.800003,213.899994,2493.899902,1227.099976,553.400024,976.900024,3121.850098,764.549988,399.049988,100.050003,1019.200012,2644.550049,676.799988,6398.399902,378.049988
20-10-22,3357.100098,820.049988,4322.5,3140.899902,825.849976,3691.850098,7432.399902,1725.699951,297.100006,792.900024,3790.149902,1136.800049,241,3651.899902,4349.049805,3651.149902,1688.949951,1017.400024,1448.800049,537.200012,2565.550049,395.200012,2600.899902,2369.199951,888.650024,349.700012,1159.949951,1500.900024,628.400024,1863.550049,1904.150024,1250,8707.400391,166.949997,20061.09961,129.600006,217.5,2500.600098,1222.949951,555.400024,980.349976,3157.300049,770.700012,398.100006,100.900002,1041.650024,2631.5,713.5,6302.299805,381.5
21-10-22,3311.899902,801.650024,4389.049805,3092.399902,900.400024,3668.600098,7192.75,1684.449951,298.350006,797.450012,3792.699951,1134.75,238.699997,3571.399902,4330.799805,3629.5,1677.050049,1027.199951,1438.599976,541.950012,2569.850098,393.75,2653.899902,2349.899902,907.150024,345.600006,1142.25,1500.5,622.049988,1902.650024,1876.75,1256.75,8703.299805,165.050003,20294.94922,131.550003,217.300003,2471.600098,1246.349976,560.849976,977.700012,3137.399902,761.650024,398.049988,100.199997,1041.150024,2665.649902,700.200012,6362.899902,382.549988
24-10-22,3309.800049,805.5,4410.149902,3121.649902,909.450012,3699.800049,7206.5,1701.800049,300.75,802.099976,3801.850098,1146.900024,240.5,3612.449951,4377.5,3641.199951,1699.050049,1031.599976,1461.050049,541.549988,2581.899902,395.549988,2573.100098,2393,926.299988,347.700012,1145.849976,1517.849976,629.599976,1895.800049,1909.75,1270.949951,8765.450195,166.949997,20875.05078,132.800003,218.850006,2479.850098,1257.599976,570.5,987,3161.699951,770.950012,401.600006,101.199997,1048.150024,2683.899902,708.099976,6394.600098,384.700012
25-10-22,3300.5,800.349976,4404.049805,3084.899902,902.849976,3654.100098,7102.899902,1658.550049,302.600006,802.299988,3713.100098,1155.900024,239.949997,3597.149902,4442.350098,3710.649902,1714.699951,1026.5,1450.900024,533.450012,2585.600098,398.399994,2505.399902,2356.699951,925.049988,346.299988,1137.449951,1526.300049,644.349976,1846.599976,1949.099976,1281.400024,9005,169.350006,20282.40039,130.75,218.5,2441.550049,1254.849976,578.549988,991.549988,3162.100098,766.950012,404.549988,101.199997,1082.5,2670.300049,694.450012,6415.700195,384.649994
27-10-22,3325,821.25,4431.850098,3043.449951,915.150024,3622.300049,6971.100098,1630.949951,305.600006,817.099976,3755.300049,1165.900024,240.899994,3621.050049,4491.200195,3710.649902,1724.449951,1032.050049,1454.400024,533,2610.75,412.399994,2519,2383.300049,924.400024,345.799988,1142.5,1523.949951,679.599976,1865,1964.050049,1294.150024,9041.950195,170.649994,20133.25,131.800003,223.899994,2451.149902,1252.900024,579.650024,1011.650024,3157.399902,770.049988,407.700012,104.199997,1075.849976,2703.800049,706.450012,6436.799805,382.649994
28-10-22,3323.300049,820.299988,4567,3053.399902,903.049988,3670.699951,7006.850098,1653.400024,303.299988,816.849976,3777.699951,1155.199951,244.399994,3547.5,4459.950195,3745.75,1684.199951,1030,1458.699951,530.099976,2649.850098,404.950012,2524.25,2400.449951,907.849976,345.799988,1147,1513.25,670.400024,1884.25,1975.050049,1311.650024,9492.549805,174.050003,20282.44922,133.699997,226.800003,2526.149902,1252.800049,570.75,990,3163.25,761.349976,409.899994,101.599998,1048.949951,2736.399902,713.900024,6445.850098,383.25
31-10-22,3347.449951,823.549988,4517.5,3107.699951,906,3671.850098,7144.100098,1687.5,303.649994,832,3766.550049,1167.400024,245.949997,3608.899902,4433.700195,3850.449951,1721.699951,1041.150024,1496.699951,540.450012,2676.850098,405.649994,2550.699951,2469.800049,908.700012,348.700012,1142.650024,1537.650024,673.950012,1901.949951,2023.099976,1348.599976,9527.599609,173.100006,20363.40039,134.050003,228.149994,2549.600098,1265.949951,573.799988,1016.900024,3193.149902,770.150024,412.75,101.550003,1063.400024,2761.5,730.200012,6714.950195,386.549988
1-11-22,3575.699951,841.799988,4511.350098,3159.399902,871.75,3732.699951,7209.5,1709.050049,304.350006,835.549988,3788,1173.400024,245.649994,3836.449951,4535.299805,3798.399902,1761.300049,1060.050049,1513.25,544.549988,2673.149902,414.399994,2551.800049,2506.199951,908.599976,349.5,1151.150024,1573,686.349976,1909.199951,2024.449951,1354.050049,9454.599609,181.800003,20589.94922,135.149994,235.149994,2529.850098,1268.75,576.900024,1036.599976,3259.699951,774.849976,421.350006,101.199997,1070.900024,2754.949951,717,6820.899902,392.399994
2-11-22,3580.699951,833.400024,4383.100098,3131.899902,863.549988,3736.800049,7156.200195,1710.400024,305.200012,809.849976,3723.949951,1159.25,245.800003,3781.449951,4555.649902,3729.199951,1760.050049,1045.199951,1514.199951,542.25,2643.949951,421.299988,2518.300049,2508,904.700012,354.649994,1138.199951,1553.300049,684.200012,1909.949951,2013.300049,1352.349976,9229.400391,180.949997,20387.34961,136.449997,233.300003,2545.649902,1272.650024,573.849976,1051.949951,3241.699951,768.049988,422.149994,101.25,1082,2728.449951,717.549988,6779.899902,393.950012
3-11-22,3590.399902,833.849976,4395,3141.300049,864.049988,3773.5,7121.600098,1723.5,305.100006,818.650024,3748.050049,1163.099976,246.199997,3781.449951,4589.899902,3675.25,1745.650024,1045.150024,1507.550049,545.400024,2646.350098,410.350006,2546.350098,2489.399902,908.650024,353.700012,1148,1530.75,680.200012,1900.150024,2008.699951,1335.400024,9239.099609,178.149994,20423.44922,136.399994,228.050003,2555.149902,1276.050049,584.900024,1044.199951,3206.75,762.75,416.25,102,1052.849976,2763.649902,726.200012,6728.25,388.5
4-11-22,3833.25,862.900024,4362.600098,3181.350098,868.099976,3771.100098,7212,1800.699951,301.350006,816.400024,3804.199951,1146.099976,246.050003,3746.300049,4525.100098,3666.899902,1765.099976,1045.349976,1497.150024,539.299988,2588.899902,430.549988,2520.350098,2486.649902,905.299988,353.600006,1152.699951,1514,701.75,1899.949951,2015.099976,1338.300049,9229.5,176.949997,20425.30078,137.850006,226.149994,2592.75,1265.599976,593.950012,1039.900024,3217.399902,764.299988,425.350006,104.75,1053.650024,2769.699951,738.849976,6893.049805,390.549988
7-11-22,3960.600098,853,4363.799805,3103.550049,872.950012,3769.850098,7190.049805,1778.050049,309.75,822.700012,4139.25,1130.900024,249.550003,3414.550049,4485.450195,3755.149902,1775.199951,1047.150024,1508.800049,536,2621.050049,437.5,2532.800049,2507.399902,917.5,353.5,1144.150024,1507.449951,710,1882.599976,2017.650024,1351.300049,9333.299805,175.850006,20480.25,138.550003,228,2606.600098,1278.650024,614.150024,1028.349976,3233.699951,772.150024,435,106.699997,1053.5,2741.550049,748.450012,6973.5,391.5
9-11-22,3997.199951,890.799988,4361.200195,3086.5,873.700012,3739.550049,7144,1752.699951,306.850006,819.049988,4175.350098,1129.400024,255.800003,3298.75,4534.899902,3732.949951,1745.5,1053.449951,1508.349976,531.75,2651.5,417.100006,2508.800049,2503.5,910.5,360.700012,1149,1511.199951,706.549988,1893.400024,2003.5,1337.550049,9253.5,173.399994,20319.90039,138.649994,218.75,2604,1263.800049,615.549988,1013.549988,3216.050049,770.150024,433.149994,106.099998,1028.699951,2718.100098,753.599976,6903.5,390.950012
10-11-22,3992.25,893.450012,4285.450195,3045.149902,843.700012,3724.600098,6975.100098,1700.349976,305.5,825.75,4134.649902,1122.300049,253.600006,3286.75,4549.450195,3700.850098,1704.550049,1052.449951,1524.75,528.25,2712.5,415.100006,2513.600098,2504.100098,910.700012,356,1127.349976,1501.949951,701.049988,1912.150024,1977.650024,1298.199951,9097.25,172.100006,20175.30078,139.850006,214.899994,2572.5,1238.349976,605.75,1010.650024,3205.649902,768.700012,412.200012,104.699997,1021.099976,2641,756.099976,6801.299805,388.899994
11-11-22,4008.850098,894.5,4421.399902,3055.399902,850.700012,3727.649902,7051.450195,1719.25,308.899994,826.900024,4098.649902,1121.400024,253.25,3271.399902,4539.450195,3519.649902,1708.449951,1090.650024,1611.150024,542.650024,2668.5,429.850006,2503.050049,2651.699951,906.549988,356.350006,1140,1570.099976,719,1899.099976,2011.099976,1287.099976,9087.549805,171.449997,20322.5,140.449997,214.050003,2631.800049,1250.25,601.299988,1013.549988,3315.949951,773.200012,423.5,107.550003,1058.699951,2651.800049,767.900024,6813.200195,399.700012
14-11-22,4022.550049,895.049988,4556.700195,3053.199951,851,3726,7025.799805,1718.349976,307.649994,821.900024,4103.950195,1129.5,247.199997,3275.699951,4363.649902,3516.600098,1748.5,1099,1615.050049,538.849976,2688.399902,455.549988,2457.800049,2661.550049,894.950012,347.200012,1152.949951,1585.300049,719.400024,1922.800049,1999.800049,1278.150024,9152.349609,171.449997,20065.19922,139.25,211.350006,2619.050049,1248.599976,592.549988,1016.900024,3335.5,767.75,433.700012,108.699997,1065.349976,2629.800049,774.049988,6854.399902,396.549988
15-11-22,4057.800049,906.900024,4611.950195,3079.300049,858.650024,3764.149902,7025.75,1708.5,308.899994,835.25,4139.350098,1118.75,232.149994,3326.600098,4433.700195,3507.949951,1733.5,1103.900024,1619,532.900024,2730.75,456.899994,2457.5,2675.5,911.700012,345.25,1152.849976,1594,722.349976,1912.400024,1996.550049,1291.699951,9162.200195,172.100006,20055.55078,142.350006,216,2607.300049,1259.300049,600.849976,1016.049988,3332.600098,772.75,437.149994,108.550003,1066.949951,2656.649902,770.25,6964.549805,397.149994
16-11-22,3956.600098,887.349976,4479.25,3083.050049,855.400024,3747.449951,6895.049805,1685.650024,306.450012,841.200012,4131.5,1121.199951,234.899994,3289.800049,4481,3503.050049,1727.5,1105.199951,1632.900024,528.099976,2739.449951,447.399994,2477.850098,2697.199951,913.599976,344.100006,1144.099976,1602.800049,708.25,1965.900024,2003.599976,1286.699951,9134.950195,169.949997,20097.90039,142.899994,217.100006,2592.350098,1254.900024,599.75,1018.650024,3355.350098,769.549988,431.549988,106.550003,1066.849976,2644.300049,767.5,6912,398.25
17-11-22,4018.149902,890.849976,4400.299805,3071.600098,858.200012,3694.149902,6895.049805,1664.599976,305.200012,846.150024,4125.200195,1119.5,232.399994,3290,4421.299805,3441.850098,1710.650024,1092.550049,1618.150024,531.200012,2744,440.450012,2460,2659.25,919.799988,343.700012,1146.5,1587.400024,708.599976,1950.550049,2029.550049,1259.349976,8986.450195,168.300003,19991,143.199997,218.300003,2599.050049,1254.349976,599.049988,1013.349976,3349,786,423.149994,105.849998,1058.550049,2582,771.450012,6871.850098,396.75
